source,target,weight,type
n820,n3327,1,MAJ
n820,n3335,1,MAJ
n820,n3383,1,MAJ
n820,n3467,1,MAJ
n820,n3496,1,MAJ
n820,n3501,1,MAJ
n820,n3711,1,MAJ
n820,n3725,1,MAJ
n820,n3732,1,MAJ
n820,n3733,1,MAJ
n820,n3893,1,MAJ
n820,n4174,1,MAJ
n820,n4419,1,MAJ
n820,n4603,1,MAJ
n826,n988,1,MAJ
n826,n1277,1,MAJ
n826,n1355,1,MAJ
n826,n1393,1,MAJ
n826,n2063,1,MAJ
n826,n2088,1,MAJ
n826,n2787,1,MAJ
n826,n3102,1,MAJ
n826,n3266,1,MAJ
n826,n3293,1,MAJ
n826,n3303,1,MAJ
n826,n4201,1,MAJ
n828,n850,1,MAJ
n828,n906,1,MAJ
n828,n935,1,MAJ
n828,n967,1,MAJ
n828,n980,1,MAJ
n828,n1211,1,MAJ
n828,n1258,1,MAJ
n828,n1316,1,MAJ
n828,n1415,1,MAJ
n828,n1481,1,MAJ
n828,n1489,1,MAJ
n828,n1498,1,MAJ
n828,n1650,1,MAJ
n828,n2165,1,MAJ
n828,n2214,1,MAJ
n828,n2223,1,MAJ
n828,n2252,1,MAJ
n828,n2278,1,MAJ
n828,n2310,1,MAJ
n828,n2318,1,MAJ
n828,n2326,1,MAJ
n828,n2373,1,MAJ
n828,n2389,1,MAJ
n828,n2392,1,MAJ
n828,n2406,1,MAJ
n828,n2413,1,MAJ
n828,n2457,1,MAJ
n828,n2521,1,MAJ
n828,n2551,1,MAJ
n828,n2568,1,MAJ
n828,n2650,1,MAJ
n828,n2715,1,MAJ
n828,n2717,1,MAJ
n828,n2736,1,MAJ
n828,n2783,1,MAJ
n828,n2797,1,MAJ
n828,n2826,1,MAJ
n828,n2829,1,MAJ
n828,n2846,1,MAJ
n828,n2891,1,MAJ
n828,n2913,1,MAJ
n828,n2971,1,MAJ
n828,n3030,1,MAJ
n828,n3129,1,MAJ
n828,n3133,1,MAJ
n828,n3205,1,MAJ
n828,n3247,1,MAJ
n828,n3249,1,MAJ
n828,n3368,1,MAJ
n828,n3379,1,MAJ
n828,n3438,1,MAJ
n828,n3516,1,MAJ
n828,n3602,1,MAJ
n828,n3716,1,MAJ
n828,n3723,1,MAJ
n828,n3735,1,MAJ
n828,n3844,1,MAJ
n828,n4021,1,MAJ
n828,n4086,1,MAJ
n828,n4146,1,MAJ
n828,n4217,1,MAJ
n828,n4239,1,MAJ
n828,n4318,1,MAJ
n828,n4475,1,MAJ
n828,n4648,1,MAJ
n832,n3195,1,MAJ
n832,n3477,1,MAJ
n832,n3691,1,MAJ
n832,n4005,1,MAJ
n836,n892,1,UNIT
n836,n1004,1,MAJ
n836,n1022,1,MAJ
n836,n1343,1,MAJ
n836,n1443,1,UNIT
n836,n1532,1,MAJ
n836,n2165,1,UNIT
n836,n2231,2,BOTH
n836,n2250,1,UNIT
n836,n2274,1,UNIT
n836,n2312,1,MAJ
n836,n2420,1,MAJ
n836,n2452,1,MAJ
n836,n2620,1,UNIT
n836,n2623,1,UNIT
n836,n2669,1,UNIT
n836,n2715,1,UNIT
n836,n2748,1,MAJ
n836,n2816,1,UNIT
n836,n2846,1,UNIT
n836,n2962,1,UNIT
n836,n2965,1,UNIT
n836,n3102,1,UNIT
n836,n3180,1,UNIT
n836,n3296,1,MAJ
n836,n3383,1,MAJ
n836,n3393,1,UNIT
n836,n3467,1,MAJ
n836,n3496,1,MAJ
n836,n3559,1,UNIT
n836,n3647,1,UNIT
n836,n3711,1,MAJ
n836,n3893,1,MAJ
n836,n3953,1,UNIT
n836,n4046,1,UNIT
n836,n4174,1,MAJ
n836,n4431,1,UNIT
n850,n906,1,MAJ
n850,n935,1,MAJ
n850,n967,1,MAJ
n850,n980,1,MAJ
n850,n1211,1,MAJ
n850,n1258,1,MAJ
n850,n1316,1,MAJ
n850,n1415,1,MAJ
n850,n1481,1,MAJ
n850,n1489,1,MAJ
n850,n1498,1,MAJ
n850,n1650,1,MAJ
n850,n2165,1,MAJ
n850,n2214,1,MAJ
n850,n2223,1,MAJ
n850,n2252,1,MAJ
n850,n2278,1,MAJ
n850,n2310,1,MAJ
n850,n2318,1,MAJ
n850,n2326,1,MAJ
n850,n2373,1,MAJ
n850,n2389,1,MAJ
n850,n2392,1,MAJ
n850,n2406,1,MAJ
n850,n2413,1,MAJ
n850,n2457,1,MAJ
n850,n2521,1,MAJ
n850,n2551,1,MAJ
n850,n2568,1,MAJ
n850,n2650,1,MAJ
n850,n2715,1,MAJ
n850,n2717,1,MAJ
n850,n2736,1,MAJ
n850,n2783,1,MAJ
n850,n2797,1,MAJ
n850,n2826,1,MAJ
n850,n2829,1,MAJ
n850,n2846,1,MAJ
n850,n2891,1,MAJ
n850,n2913,1,MAJ
n850,n2971,1,MAJ
n850,n3030,1,MAJ
n850,n3129,1,MAJ
n850,n3133,1,MAJ
n850,n3205,1,MAJ
n850,n3247,1,MAJ
n850,n3249,1,MAJ
n850,n3368,1,MAJ
n850,n3379,1,MAJ
n850,n3438,1,MAJ
n850,n3516,1,MAJ
n850,n3602,1,MAJ
n850,n3716,1,MAJ
n850,n3723,1,MAJ
n850,n3735,1,MAJ
n850,n3844,1,MAJ
n850,n4021,1,MAJ
n850,n4086,1,MAJ
n850,n4146,1,MAJ
n850,n4217,1,MAJ
n850,n4239,1,MAJ
n850,n4318,1,MAJ
n850,n4475,1,MAJ
n850,n4648,1,MAJ
n862,n905,1,MAJ
n862,n1256,1,MAJ
n862,n2250,1,MAJ
n862,n2443,1,MAJ
n862,n2786,1,MAJ
n862,n2843,1,MAJ
n862,n3364,1,MAJ
n862,n3457,1,MAJ
n862,n3996,1,MAJ
n862,n4233,1,MAJ
n862,n4681,1,MAJ
n874,n1032,1,MAJ
n874,n2214,1,MAJ
n874,n2395,1,MAJ
n874,n2541,1,MAJ
n874,n2623,1,MAJ
n874,n3281,1,MAJ
n874,n3325,1,MAJ
n874,n3358,1,MAJ
n890,n1002,1,MAJ
n890,n1138,1,MAJ
n890,n1269,1,MAJ
n890,n1443,1,MAJ
n890,n1707,1,MAJ
n890,n1759,1,MAJ
n890,n2085,1,MAJ
n890,n2327,1,MAJ
n890,n2448,1,MAJ
n890,n2503,1,MAJ
n890,n2614,1,MAJ
n890,n2657,1,MAJ
n890,n2663,1,MAJ
n890,n2667,1,MAJ
n890,n2704,1,MAJ
n890,n2733,1,MAJ
n890,n2809,1,MAJ
n890,n2830,1,MAJ
n890,n2834,1,MAJ
n890,n3036,1,MAJ
n890,n3070,1,MAJ
n890,n3097,1,MAJ
n890,n3259,1,MAJ
n890,n3403,1,MAJ
n890,n3472,1,MAJ
n890,n3493,1,MAJ
n890,n3695,1,MAJ
n890,n3696,1,MAJ
n890,n3701,1,MAJ
n890,n3731,1,MAJ
n890,n3741,1,MAJ
n890,n3742,1,MAJ
n890,n3807,1,MAJ
n890,n3870,1,MAJ
n890,n3961,1,MAJ
n890,n4046,1,MAJ
n890,n4159,1,MAJ
n890,n4339,1,MAJ
n890,n4397,1,MAJ
n890,n4430,1,MAJ
n890,n4549,1,MAJ
n892,n948,1,MAJ
n892,n1395,1,MAJ
n892,n1432,1,MAJ
n892,n1437,1,MAJ
n892,n1443,1,UNIT
n892,n2000,1,MAJ
n892,n2165,1,UNIT
n892,n2231,1,UNIT
n892,n2250,1,UNIT
n892,n2274,1,UNIT
n892,n2275,1,MAJ
n892,n2357,1,MAJ
n892,n2386,1,MAJ
n892,n2561,1,MAJ
n892,n2620,1,UNIT
n892,n2623,1,UNIT
n892,n2669,1,UNIT
n892,n2715,1,UNIT
n892,n2792,1,MAJ
n892,n2806,1,MAJ
n892,n2816,1,UNIT
n892,n2846,1,UNIT
n892,n2962,2,BOTH
n892,n2965,1,UNIT
n892,n3102,1,UNIT
n892,n3180,1,UNIT
n892,n3278,1,MAJ
n892,n3393,1,UNIT
n892,n3432,1,MAJ
n892,n3475,1,MAJ
n892,n3499,1,MAJ
n892,n3559,2,BOTH
n892,n3583,1,MAJ
n892,n3647,1,UNIT
n892,n3713,1,MAJ
n892,n3742,1,MAJ
n892,n3767,1,MAJ
n892,n3870,1,MAJ
n892,n3953,1,UNIT
n892,n4046,1,UNIT
n892,n4431,1,UNIT
n905,n1256,1,MAJ
n905,n2250,1,MAJ
n905,n2443,1,MAJ
n905,n2502,1,UNIT
n905,n2786,1,MAJ
n905,n2843,1,MAJ
n905,n2891,1,UNIT
n905,n3364,1,MAJ
n905,n3457,1,MAJ
n905,n3996,1,MAJ
n905,n4233,1,MAJ
n905,n4681,1,MAJ
n906,n935,1,MAJ
n906,n967,1,MAJ
n906,n980,1,MAJ
n906,n1211,1,MAJ
n906,n1258,1,MAJ
n906,n1316,1,MAJ
n906,n1415,1,MAJ
n906,n1481,1,MAJ
n906,n1489,1,MAJ
n906,n1498,1,MAJ
n906,n1650,1,MAJ
n906,n2165,1,MAJ
n906,n2214,1,MAJ
n906,n2223,1,MAJ
n906,n2252,1,MAJ
n906,n2278,1,MAJ
n906,n2310,1,MAJ
n906,n2318,1,MAJ
n906,n2326,1,MAJ
n906,n2373,1,MAJ
n906,n2389,1,MAJ
n906,n2392,1,MAJ
n906,n2406,1,MAJ
n906,n2413,1,MAJ
n906,n2457,1,MAJ
n906,n2521,1,MAJ
n906,n2551,1,MAJ
n906,n2568,1,MAJ
n906,n2650,1,MAJ
n906,n2715,1,MAJ
n906,n2717,1,MAJ
n906,n2736,1,MAJ
n906,n2783,1,MAJ
n906,n2797,1,MAJ
n906,n2826,1,MAJ
n906,n2829,1,MAJ
n906,n2846,1,MAJ
n906,n2891,1,MAJ
n906,n2913,1,MAJ
n906,n2971,1,MAJ
n906,n3030,1,MAJ
n906,n3129,1,MAJ
n906,n3133,1,MAJ
n906,n3205,1,MAJ
n906,n3247,1,MAJ
n906,n3249,1,MAJ
n906,n3368,1,MAJ
n906,n3379,1,MAJ
n906,n3438,1,MAJ
n906,n3516,1,MAJ
n906,n3602,1,MAJ
n906,n3716,1,MAJ
n906,n3723,1,MAJ
n906,n3735,1,MAJ
n906,n3844,1,MAJ
n906,n4021,1,MAJ
n906,n4086,1,MAJ
n906,n4146,1,MAJ
n906,n4217,1,MAJ
n906,n4239,1,MAJ
n906,n4318,1,MAJ
n906,n4475,1,MAJ
n906,n4648,1,MAJ
n914,n1039,1,MAJ
n914,n2056,1,MAJ
n914,n2472,1,MAJ
n914,n2580,1,MAJ
n914,n4237,1,MAJ
n921,n1077,1,MAJ
n921,n1213,1,MAJ
n921,n2529,1,MAJ
n921,n2597,1,MAJ
n921,n2731,1,MAJ
n921,n2754,1,MAJ
n921,n2957,1,MAJ
n921,n3027,1,MAJ
n921,n3327,1,MAJ
n921,n3335,1,MAJ
n921,n3501,1,MAJ
n921,n3725,1,MAJ
n921,n3732,1,MAJ
n921,n3733,1,MAJ
n921,n4419,1,MAJ
n921,n4603,1,MAJ
n935,n967,1,MAJ
n935,n980,1,MAJ
n935,n1211,1,MAJ
n935,n1258,1,MAJ
n935,n1316,1,MAJ
n935,n1415,1,MAJ
n935,n1481,1,MAJ
n935,n1489,1,MAJ
n935,n1498,1,MAJ
n935,n1650,1,MAJ
n935,n2165,1,MAJ
n935,n2214,1,MAJ
n935,n2223,1,MAJ
n935,n2252,1,MAJ
n935,n2278,1,MAJ
n935,n2310,1,MAJ
n935,n2318,1,MAJ
n935,n2326,1,MAJ
n935,n2373,1,MAJ
n935,n2389,1,MAJ
n935,n2392,1,MAJ
n935,n2406,1,MAJ
n935,n2413,1,MAJ
n935,n2457,1,MAJ
n935,n2521,1,MAJ
n935,n2551,1,MAJ
n935,n2568,1,MAJ
n935,n2650,1,MAJ
n935,n2715,1,MAJ
n935,n2717,1,MAJ
n935,n2736,1,MAJ
n935,n2783,1,MAJ
n935,n2797,1,MAJ
n935,n2826,1,MAJ
n935,n2829,1,MAJ
n935,n2846,1,MAJ
n935,n2891,1,MAJ
n935,n2913,1,MAJ
n935,n2971,1,MAJ
n935,n3030,1,MAJ
n935,n3129,1,MAJ
n935,n3133,1,MAJ
n935,n3205,1,MAJ
n935,n3247,1,MAJ
n935,n3249,1,MAJ
n935,n3368,1,MAJ
n935,n3379,1,MAJ
n935,n3438,1,MAJ
n935,n3516,1,MAJ
n935,n3602,1,MAJ
n935,n3716,1,MAJ
n935,n3723,1,MAJ
n935,n3735,1,MAJ
n935,n3844,1,MAJ
n935,n4021,1,MAJ
n935,n4086,1,MAJ
n935,n4146,1,MAJ
n935,n4217,1,MAJ
n935,n4239,1,MAJ
n935,n4318,1,MAJ
n935,n4475,1,MAJ
n935,n4648,1,MAJ
n948,n1395,1,MAJ
n948,n1432,1,MAJ
n948,n1437,1,MAJ
n948,n2000,1,MAJ
n948,n2275,1,MAJ
n948,n2357,1,MAJ
n948,n2386,1,MAJ
n948,n2561,1,MAJ
n948,n2792,1,MAJ
n948,n2806,1,MAJ
n948,n2962,1,MAJ
n948,n3278,1,MAJ
n948,n3432,1,MAJ
n948,n3475,1,MAJ
n948,n3499,1,MAJ
n948,n3559,1,MAJ
n948,n3713,1,MAJ
n967,n980,1,MAJ
n967,n988,1,UNIT
n967,n1211,1,MAJ
n967,n1258,1,MAJ
n967,n1316,1,MAJ
n967,n1415,1,MAJ
n967,n1481,1,MAJ
n967,n1489,1,MAJ
n967,n1498,1,MAJ
n967,n1650,1,MAJ
n967,n2165,1,MAJ
n967,n2214,1,MAJ
n967,n2223,1,MAJ
n967,n2252,1,MAJ
n967,n2278,1,MAJ
n967,n2310,1,MAJ
n967,n2312,1,UNIT
n967,n2318,1,MAJ
n967,n2326,1,MAJ
n967,n2373,1,MAJ
n967,n2389,1,MAJ
n967,n2392,1,MAJ
n967,n2406,1,MAJ
n967,n2413,1,MAJ
n967,n2457,1,MAJ
n967,n2521,1,MAJ
n967,n2551,1,MAJ
n967,n2568,1,MAJ
n967,n2650,1,MAJ
n967,n2715,1,MAJ
n967,n2717,1,MAJ
n967,n2736,1,MAJ
n967,n2783,1,MAJ
n967,n2797,1,MAJ
n967,n2826,1,MAJ
n967,n2829,1,MAJ
n967,n2843,1,UNIT
n967,n2846,1,MAJ
n967,n2891,1,MAJ
n967,n2913,1,MAJ
n967,n2971,1,MAJ
n967,n3030,1,MAJ
n967,n3129,1,MAJ
n967,n3133,1,MAJ
n967,n3205,1,MAJ
n967,n3247,1,MAJ
n967,n3249,1,MAJ
n967,n3368,1,MAJ
n967,n3379,1,MAJ
n967,n3438,1,MAJ
n967,n3516,1,MAJ
n967,n3602,1,MAJ
n967,n3716,1,MAJ
n967,n3723,1,MAJ
n967,n3735,1,MAJ
n967,n3844,1,MAJ
n967,n4021,1,MAJ
n967,n4086,1,MAJ
n967,n4146,1,MAJ
n967,n4217,1,MAJ
n967,n4239,1,MAJ
n967,n4318,1,MAJ
n967,n4475,1,MAJ
n967,n4648,1,MAJ
n972,n2141,1,MAJ
n972,n2358,1,MAJ
n972,n3627,1,MAJ
n972,n3657,1,MAJ
n972,n4291,1,MAJ
n980,n1211,1,MAJ
n980,n1258,1,MAJ
n980,n1316,1,MAJ
n980,n1415,1,MAJ
n980,n1481,1,MAJ
n980,n1489,1,MAJ
n980,n1498,1,MAJ
n980,n1650,1,MAJ
n980,n2165,1,MAJ
n980,n2214,1,MAJ
n980,n2223,1,MAJ
n980,n2252,1,MAJ
n980,n2278,1,MAJ
n980,n2310,1,MAJ
n980,n2318,1,MAJ
n980,n2326,1,MAJ
n980,n2373,1,MAJ
n980,n2389,1,MAJ
n980,n2392,1,MAJ
n980,n2406,1,MAJ
n980,n2413,1,MAJ
n980,n2457,1,MAJ
n980,n2521,1,MAJ
n980,n2551,1,MAJ
n980,n2568,1,MAJ
n980,n2650,1,MAJ
n980,n2715,1,MAJ
n980,n2717,1,MAJ
n980,n2736,1,MAJ
n980,n2783,1,MAJ
n980,n2797,1,MAJ
n980,n2826,1,MAJ
n980,n2829,1,MAJ
n980,n2846,1,MAJ
n980,n2891,1,MAJ
n980,n2913,1,MAJ
n980,n2971,1,MAJ
n980,n3030,1,MAJ
n980,n3129,1,MAJ
n980,n3133,1,MAJ
n980,n3205,1,MAJ
n980,n3247,1,MAJ
n980,n3249,1,MAJ
n980,n3368,1,MAJ
n980,n3379,1,MAJ
n980,n3438,1,MAJ
n980,n3516,1,MAJ
n980,n3602,1,MAJ
n980,n3716,1,MAJ
n980,n3723,1,MAJ
n980,n3735,1,MAJ
n980,n3844,1,MAJ
n980,n4021,1,MAJ
n980,n4086,1,MAJ
n980,n4146,1,MAJ
n980,n4217,1,MAJ
n980,n4239,1,MAJ
n980,n4318,1,MAJ
n980,n4475,1,MAJ
n980,n4648,1,MAJ
n988,n1277,1,MAJ
n988,n1355,1,MAJ
n988,n1393,1,MAJ
n988,n2063,1,MAJ
n988,n2088,1,MAJ
n988,n2787,1,MAJ
n988,n3102,1,MAJ
n988,n3266,1,MAJ
n988,n3293,1,MAJ
n988,n3303,1,MAJ
n988,n4201,1,MAJ
n1002,n1138,1,MAJ
n1002,n1269,1,MAJ
n1002,n1443,1,MAJ
n1002,n1707,1,MAJ
n1002,n1759,1,MAJ
n1002,n2085,1,MAJ
n1002,n2327,1,MAJ
n1002,n2448,1,MAJ
n1002,n2503,1,MAJ
n1002,n2614,1,MAJ
n1002,n2657,1,MAJ
n1002,n2663,1,MAJ
n1002,n2667,1,MAJ
n1002,n2704,1,MAJ
n1002,n2733,1,MAJ
n1002,n2809,1,MAJ
n1002,n2830,1,MAJ
n1002,n2834,1,MAJ
n1002,n3036,1,MAJ
n1002,n3070,1,MAJ
n1002,n3097,1,MAJ
n1002,n3259,1,MAJ
n1002,n3403,1,MAJ
n1002,n3472,1,MAJ
n1002,n3493,1,MAJ
n1002,n3695,1,MAJ
n1002,n3696,1,MAJ
n1002,n3701,1,MAJ
n1002,n3731,1,MAJ
n1002,n3741,1,MAJ
n1002,n3742,1,MAJ
n1002,n3807,1,MAJ
n1002,n3870,1,MAJ
n1002,n3961,1,MAJ
n1002,n4046,1,MAJ
n1002,n4159,1,MAJ
n1002,n4339,1,MAJ
n1002,n4397,1,MAJ
n1002,n4430,1,MAJ
n1002,n4549,1,MAJ
n1004,n1022,1,MAJ
n1004,n1343,2,BOTH
n1004,n1532,1,MAJ
n1004,n2231,1,MAJ
n1004,n2312,1,MAJ
n1004,n2420,1,MAJ
n1004,n2452,1,MAJ
n1004,n2748,1,MAJ
n1004,n3296,1,MAJ
n1004,n3383,1,MAJ
n1004,n3467,1,MAJ
n1004,n3496,1,MAJ
n1004,n3711,1,MAJ
n1004,n3893,1,MAJ
n1004,n4174,1,MAJ
n1022,n1032,1,UNIT
n1022,n1258,1,UNIT
n1022,n1343,1,MAJ
n1022,n1417,1,UNIT
n1022,n1450,1,UNIT
n1022,n1532,1,MAJ
n1022,n2231,1,MAJ
n1022,n2312,1,MAJ
n1022,n2420,1,MAJ
n1022,n2452,1,MAJ
n1022,n2561,1,UNIT
n1022,n2568,1,UNIT
n1022,n2748,1,MAJ
n1022,n2891,1,UNIT
n1022,n2927,1,UNIT
n1022,n3296,1,MAJ
n1022,n3379,1,UNIT
n1022,n3383,1,MAJ
n1022,n3467,1,MAJ
n1022,n3496,1,MAJ
n1022,n3711,1,MAJ
n1022,n3893,2,BOTH
n1022,n4095,1,UNIT
n1022,n4159,1,UNIT
n1022,n4174,1,MAJ
n1022,n4318,1,UNIT
n1032,n1258,1,UNIT
n1032,n1417,1,UNIT
n1032,n1450,1,UNIT
n1032,n2214,1,MAJ
n1032,n2395,1,MAJ
n1032,n2541,1,MAJ
n1032,n2561,1,UNIT
n1032,n2568,1,UNIT
n1032,n2623,1,MAJ
n1032,n2891,1,UNIT
n1032,n2927,1,UNIT
n1032,n3281,1,MAJ
n1032,n3325,1,MAJ
n1032,n3358,1,MAJ
n1032,n3379,1,UNIT
n1032,n3893,1,UNIT
n1032,n4095,1,UNIT
n1032,n4159,1,UNIT
n1032,n4318,1,UNIT
n1039,n2056,1,MAJ
n1039,n2472,1,MAJ
n1039,n2580,1,MAJ
n1039,n4237,1,MAJ
n1040,n1377,1,MAJ
n1040,n2073,1,MAJ
n1040,n2193,1,MAJ
n1040,n2365,1,MAJ
n1040,n2366,1,MAJ
n1040,n2751,1,MAJ
n1040,n2914,1,MAJ
n1040,n3055,1,MAJ
n1040,n3221,1,MAJ
n1040,n3235,1,MAJ
n1040,n3737,1,MAJ
n1040,n3878,1,MAJ
n1040,n4439,1,MAJ
n1046,n2629,1,MAJ
n1046,n3243,1,MAJ
n1046,n3321,1,MAJ
n1046,n3579,1,MAJ
n1062,n1243,1,MAJ
n1062,n1468,1,MAJ
n1062,n2440,1,MAJ
n1062,n2480,1,MAJ
n1062,n2502,1,MAJ
n1062,n2547,1,MAJ
n1062,n2794,1,MAJ
n1062,n2913,1,MAJ
n1062,n2971,1,MAJ
n1062,n3180,1,MAJ
n1062,n3393,1,MAJ
n1062,n3421,1,MAJ
n1062,n3516,1,MAJ
n1062,n3647,1,MAJ
n1062,n3904,1,MAJ
n1062,n3953,1,MAJ
n1062,n4640,1,MAJ
n1077,n1213,1,MAJ
n1077,n2388,1,UNIT
n1077,n2425,1,UNIT
n1077,n2529,1,MAJ
n1077,n2597,1,MAJ
n1077,n2731,1,MAJ
n1077,n2751,1,UNIT
n1077,n2754,2,BOTH
n1077,n2957,1,MAJ
n1077,n3027,1,MAJ
n1077,n3327,1,MAJ
n1077,n3335,1,MAJ
n1077,n3501,1,MAJ
n1077,n3725,1,MAJ
n1077,n3732,1,MAJ
n1077,n3733,1,MAJ
n1077,n4419,1,MAJ
n1077,n4603,1,MAJ
n1108,n1168,1,MAJ
n1108,n1339,1,MAJ
n1108,n1357,1,MAJ
n1108,n2065,1,MAJ
n1108,n2167,1,MAJ
n1108,n2425,1,MAJ
n1108,n2495,1,MAJ
n1108,n2610,1,MAJ
n1108,n2863,1,MAJ
n1108,n2951,1,MAJ
n1108,n3039,1,MAJ
n1108,n3421,1,MAJ
n1108,n3477,1,MAJ
n1108,n3488,1,MAJ
n1108,n3571,1,MAJ
n1108,n3575,1,MAJ
n1108,n4588,1,MAJ
n1138,n1269,1,MAJ
n1138,n1443,1,MAJ
n1138,n1707,1,MAJ
n1138,n1759,1,MAJ
n1138,n2085,1,MAJ
n1138,n2327,1,MAJ
n1138,n2448,1,MAJ
n1138,n2503,1,MAJ
n1138,n2614,1,MAJ
n1138,n2657,1,MAJ
n1138,n2663,1,MAJ
n1138,n2667,1,MAJ
n1138,n2704,1,MAJ
n1138,n2733,1,MAJ
n1138,n2809,1,MAJ
n1138,n2830,1,MAJ
n1138,n2834,1,MAJ
n1138,n3036,1,MAJ
n1138,n3070,1,MAJ
n1138,n3097,1,MAJ
n1138,n3259,1,MAJ
n1138,n3403,1,MAJ
n1138,n3472,1,MAJ
n1138,n3493,1,MAJ
n1138,n3695,1,MAJ
n1138,n3696,1,MAJ
n1138,n3701,1,MAJ
n1138,n3731,1,MAJ
n1138,n3741,1,MAJ
n1138,n3742,1,MAJ
n1138,n3807,1,MAJ
n1138,n3870,1,MAJ
n1138,n3961,1,MAJ
n1138,n4046,1,MAJ
n1138,n4159,1,MAJ
n1138,n4339,1,MAJ
n1138,n4397,1,MAJ
n1138,n4430,1,MAJ
n1138,n4549,1,MAJ
n1168,n1339,1,MAJ
n1168,n1357,1,MAJ
n1168,n2065,1,MAJ
n1168,n2167,1,MAJ
n1168,n2425,1,MAJ
n1168,n2495,1,MAJ
n1168,n2610,1,MAJ
n1168,n2863,1,MAJ
n1168,n2951,1,MAJ
n1168,n3039,1,MAJ
n1168,n3421,1,MAJ
n1168,n3477,1,MAJ
n1168,n3488,1,MAJ
n1168,n3571,1,MAJ
n1168,n3575,1,MAJ
n1168,n4588,1,MAJ
n1201,n1450,1,MAJ
n1201,n2109,1,MAJ
n1201,n2370,1,MAJ
n1201,n2527,1,MAJ
n1201,n2622,1,MAJ
n1201,n2899,1,MAJ
n1201,n3468,1,MAJ
n1201,n3968,1,MAJ
n1201,n3971,1,MAJ
n1201,n3972,1,MAJ
n1201,n4140,1,MAJ
n1201,n4450,1,MAJ
n1207,n2112,1,MAJ
n1207,n2462,1,MAJ
n1207,n2544,1,MAJ
n1207,n2548,1,MAJ
n1207,n2590,1,MAJ
n1207,n2803,1,MAJ
n1207,n3291,1,MAJ
n1207,n3447,1,MAJ
n1207,n3450,1,MAJ
n1207,n3498,1,MAJ
n1207,n3669,1,MAJ
n1207,n3838,1,MAJ
n1211,n1258,1,MAJ
n1211,n1316,1,MAJ
n1211,n1415,1,MAJ
n1211,n1481,1,MAJ
n1211,n1489,1,MAJ
n1211,n1498,1,MAJ
n1211,n1650,1,MAJ
n1211,n2165,1,MAJ
n1211,n2214,1,MAJ
n1211,n2223,1,MAJ
n1211,n2252,1,MAJ
n1211,n2278,1,MAJ
n1211,n2310,1,MAJ
n1211,n2318,1,MAJ
n1211,n2326,1,MAJ
n1211,n2373,1,MAJ
n1211,n2389,1,MAJ
n1211,n2392,1,MAJ
n1211,n2406,1,MAJ
n1211,n2413,1,MAJ
n1211,n2457,1,MAJ
n1211,n2521,1,MAJ
n1211,n2551,1,MAJ
n1211,n2568,1,MAJ
n1211,n2650,1,MAJ
n1211,n2715,1,MAJ
n1211,n2717,1,MAJ
n1211,n2736,1,MAJ
n1211,n2783,1,MAJ
n1211,n2797,1,MAJ
n1211,n2826,1,MAJ
n1211,n2829,1,MAJ
n1211,n2846,1,MAJ
n1211,n2891,1,MAJ
n1211,n2913,1,MAJ
n1211,n2971,1,MAJ
n1211,n3030,1,MAJ
n1211,n3129,1,MAJ
n1211,n3133,1,MAJ
n1211,n3205,1,MAJ
n1211,n3247,1,MAJ
n1211,n3249,1,MAJ
n1211,n3368,1,MAJ
n1211,n3379,1,MAJ
n1211,n3438,1,MAJ
n1211,n3516,1,MAJ
n1211,n3602,1,MAJ
n1211,n3716,1,MAJ
n1211,n3723,1,MAJ
n1211,n3735,1,MAJ
n1211,n3844,1,MAJ
n1211,n4021,1,MAJ
n1211,n4086,1,MAJ
n1211,n4146,1,MAJ
n1211,n4217,1,MAJ
n1211,n4239,1,MAJ
n1211,n4318,1,MAJ
n1211,n4475,1,MAJ
n1211,n4648,1,MAJ
n1213,n2529,1,MAJ
n1213,n2597,1,MAJ
n1213,n2731,1,MAJ
n1213,n2754,1,MAJ
n1213,n2957,1,MAJ
n1213,n3027,1,MAJ
n1213,n3327,1,MAJ
n1213,n3335,1,MAJ
n1213,n3501,1,MAJ
n1213,n3725,1,MAJ
n1213,n3732,1,MAJ
n1213,n3733,1,MAJ
n1213,n4419,1,MAJ
n1213,n4603,1,MAJ
n1243,n1468,1,MAJ
n1243,n2440,1,MAJ
n1243,n2480,1,MAJ
n1243,n2502,1,MAJ
n1243,n2547,1,MAJ
n1243,n2794,1,MAJ
n1243,n2913,1,MAJ
n1243,n2971,1,MAJ
n1243,n3180,1,MAJ
n1243,n3393,1,MAJ
n1243,n3421,1,MAJ
n1243,n3516,1,MAJ
n1243,n3647,1,MAJ
n1243,n3904,1,MAJ
n1243,n3953,1,MAJ
n1243,n4640,1,MAJ
n1256,n2250,1,MAJ
n1256,n2443,1,MAJ
n1256,n2786,1,MAJ
n1256,n2843,1,MAJ
n1256,n3364,1,MAJ
n1256,n3457,1,MAJ
n1256,n3996,1,MAJ
n1256,n4233,1,MAJ
n1256,n4681,1,MAJ
n1258,n1316,1,MAJ
n1258,n1415,1,MAJ
n1258,n1417,1,UNIT
n1258,n1450,1,UNIT
n1258,n1481,1,MAJ
n1258,n1489,1,MAJ
n1258,n1498,1,MAJ
n1258,n1650,1,MAJ
n1258,n2165,1,MAJ
n1258,n2214,1,MAJ
n1258,n2223,1,MAJ
n1258,n2252,1,MAJ
